14355 0
56720 1
5410 2
28269 0
9437 0
9490 0
29112 0
24378 0
16256 1
52203 0
9371 0
24251 0
55110 0
55035 0
56584 0
1079 0
60447 1
63175 1
2256 1
30557 0
29368 0
42127 1
20444 0
28073 0
32952 0
37165 0
23524 0
59819 0
1758 0
47848 0
48445 1
57679 0
63618 1
44569 0
55424 2
64206 0
36370 0
48050 0
60515 1
13013 1
1006 0
29608 1
9991 0
44530 0
44908 1
37226 0
19665 1
58484 0
37333 0
47491 1
18109 0
41459 1
25213 0
62904 0
24308 2
37236 0
16656 0
15959 0
60556 0
3835 0
42005 0
20098 0
62299 0
27749 1
60264 0
56438 0
15172 0
62350 0
59192 0
20649 0
7705 0
59198 0
2456 0
45179 0
9974 0
48165 0
44764 0
64459 0
4167 0
48054 0
45219 3
24671 0
522 2
49437 1
12394 0
6418 0
52167 0
7240 1
42872 0
49804 0
22743 0
34374 0
55379 0
4918 0
10353 0
23188 0
54170 1
46103 0
52240 0
42302 0
8635 0
37906 0
6559 0
33348 1
18896 0
50341 0
37724 0
38846 0
13910 0
30944 0
7482 1
62429 0
36187 0
33847 0
18758 0
63045 0
36410 1
7142 0
21335 0
64610 0
54964 0
23454 0
47928 0
6675 0
12354 0
32569 0
1750 1
14932 1
13752 0
9204 0
48029 0
10413 1
62753 0
11157 1
31698 0
61299 0
22599 0
27139 2
17964 1
44858 1
9882 1
51623 0
37378 0
49465 1
31180 0
25492 1
44777 0
15146 0
2504 0
32279 2
46018 0
20826 0
11198 1
22824 1
20648 0
44242 0
49939 1
56293 0
44599 2
7227 0
11201 0
28252 0
48034 0
4223 0
50230 0
4402 0
31047 5
11378 1
54849 0
10680 0
58298 0
61118 0
36881 0
5019 1
54227 0
45855 0
58319 2
9793 0
20206 0
6440 0
11917 0
28166 0
41295 1
58570 0
4035 0
42211 0
17473 0
1320 1
15517 0
8802 0
20282 1
24249 0
11914 0
23872 0
55345 3
16063 0
50048 1
37964 0
52910 0
1351 0
37225 0
35081 0
47507 1
23737 0
28618 1
39322 0
37867 0
38604 0
61625 0
35685 0
59476 1
56693 0
28690 0
44390 0
19437 0
24907 0
15694 0
1388 2
54293 0
10468 1
6258 1
21380 0
30575 1
28337 0
64492 0
48234 1
37900 0
43205 1
12271 0
18170 1
4930 0
57018 0
18543 1
48603 0
49640 0
19283 0
9915 0
11247 0
48098 0
39654 0
52241 0
23569 0
37279 0
44003 0
37134 0
1350 0
35334 0
56785 2
3564 0
65169 0
25156 0
60601 1
38674 0
14828 0
12612 0
52512 0
5651 0
51010 0
37347 0
15163 0
28126 0
7431 0
60781 0
15260 0
11421 0
53231 0
61841 1
28368 0
37924 1
27670 0
45389 0
32552 1
28316 0
64297 1
59931 0
7328 0
18180 0
4992 1
62137 0
15035 0
42792 1
34518 0
44010 0
59331 0
22823 1
23661 1
37138 0
62483 0
35137 0
2195 0
1964 0
50292 0
7015 2
64450 0
48577 1
25530 0
35903 0
10090 1
17439 0
1762 0
24972 0
40324 0
47550 1
53576 0
28267 0
16472 2
52755 0
23409 1
8604 3
54180 1
33269 1
56299 0
20463 0
15348 0
20407 1
7912 3
45596 0
3185 1
19914 0
21011 0
6780 1
31191 0
64494 0
5708 0
3364 0
63257 0
61779 0
11568 0
24338 0
4198 2
10313 0
37250 0
32198 0
2579 0
34671 2
30622 0
18540 1
22313 0
60867 1
36423 0
28280 0
59786 0
24848 2
61777 1
40243 1
59634 3
48800 0
2217 0
26660 0
61600 0
8454 0
35731 1
32212 2
30578 0
23778 1
42017 0
15306 0
59885 0
58427 2
42741 2
60610 0
1807 0
37123 0
6076 0
27685 1
18050 1
7056 1
43328 0
22842 0
26054 1
23376 0
55868 0
15612 0
17526 0
1180 0
34127 1
30705 0
31688 0
1168 1
61082 0
27682 1
32310 2
33857 0
43187 1
29855 0
2827 0
57083 0
13507 0
47365 0
39918 0
5103 0
37869 0
39319 0
15169 0
56056 3
44470 0
6271 0
24902 2
1411 1
57249 0
7361 0
6965 0
13034 1
10558 0
44681 0
24931 0
54311 0
25831 2
21432 0
45927 0
53276 0
29369 0
1398 0
3896 0
38855 3
47407 0
58191 0
7049 0
50275 0
30084 0
35590 0
19685 0
30354 0
43082 1
5357 0
31703 0
55932 0
57690 0
38942 1
17706 0
58160 2
23120 0
46505 0
58741 0
53998 0
1055 0
26024 0
60776 1
31529 0
43030 0
29709 0
44759 1
35817 0
29762 0
14896 0
36528 0
40260 0
3055 0
11537 2
11152 1
10614 3
13115 1
13351 0
41992 0
39638 1
40042 1
5683 0
49671 0
60635 3
2672 1
47176 0
16945 0
29880 0
13962 1
15197 0
29164 0
61789 0
20832 0
3137 0
27522 1
19014 0
28219 0
11904 0
31755 0
20806 0
8622 0
40628 0
15118 0
11324 0
50409 0
48452 0
30399 0
2605 0
53032 1
51080 0
14579 0
2694 0
19476 0
31323 0
44315 1
12002 0
1035 0
18616 0
42023 0
44789 1
41464 0
509 0
18299 1
22202 1
43334 0
33331 0
7610 0
31131 1
51415 0
42553 0
52510 0
15518 1
10607 1
16963 1
39885 1
11943 0
6650 1
35938 0
39394 1
37919 0
31023 0
45573 1
43265 0
61119 0
45555 0
7644 0
14835 0
56518 0
56040 0
61521 0
952 0
17466 1
47391 0
60970 2
8494 1
15296 0
58605 0
55444 2
27176 1
33311 0
38666 2
367 0
2941 0
3565 0
28385 0
22402 0
924 1
21525 0
50270 0
50761 0
2790 0
4452 0
35236 0
65119 0
4024 0
10093 2
20810 0
12408 3
18580 2
13049 0
33611 3
28114 0
61911 0
45590 0
43379 1
1031 0
13293 0
12616 0
26792 0
64972 0
40043 1
63306 0
17484 0
48539 0
55429 0
30745 0
37767 1
47294 0
8810 1
48691 1
39234 0
59899 0
64665 1
21629 1
52641 3
2020 0
16154 0
10293 1
51381 0
1868 0
2573 0
31696 0
7024 0
64784 1
53627 0
34608 2
53597 0
25787 0
22820 1
47451 0
40142 1
31022 1
5556 0
13986 0
64769 2
23525 0
8090 0
46722 1
38556 0
8761 2
43116 1
813 0
45072 0
59895 1
9837 0
2919 2
49475 0
54134 2
12471 0
46197 1
11480 0
14496 0
25128 2
33090 0
10326 0
22315 0
15303 0
14867 0
26604 0
14834 2
31320 1
17532 0
32307 2
27693 3
17422 0
17818 0
42705 1
60335 0
3768 0
14666 1
15747 1
37575 0
35884 1
19181 0
39877 1
16928 0
53833 1
1952 0
37771 1
11020 0
64483 0
42142 0
63451 0
59894 0
48549 2
28419 2
55994 0
41469 1
53009 0
20114 0
11764 0
59449 1
17907 0
25274 0
4014 2
14822 0
32005 1
51247 0
46382 0
4989 1
61174 0
34503 0
50374 0
35036 0
41972 0
4171 0
22736 0
5014 1
6881 0
54200 0
49028 1
49902 1
46059 0
10004 2
47520 2
52605 0
12156 0
54105 0
13857 0
9158 0
48118 0
26899 0
28171 0
59127 0
50872 0
7898 0
16253 1
32918 0
54290 0
11337 1
49389 0
55988 0
28187 0
5389 2
4455 0
36024 0
11682 2
24791 0
18885 1
55914 6
58138 0
28396 0
23671 0
60516 1
48075 0
35450 0
36792 0
53063 0
60426 1
12246 1
33289 0
15431 0
8082 1
44229 1
60655 1
46030 0
51087 1
59409 0
42413 1
29068 1
22296 0
11460 1
39924 0
6637 0
14936 0
60362 1
42208 0
41067 0
38960 0
52491 1
38387 1
40266 0
61088 0
54693 0
2030 0
23031 0
24089 1
28253 0
44984 0
721 2
5096 0
31662 1
9618 0
18390 0
56937 2
19579 0
10486 1
11439 1
1126 0
18132 1
18166 1
28175 0
38920 1
15206 0
49967 0
52409 0
34509 1
6036 1
13615 0
48066 0
4375 0
40502 0
5424 0
1068 0
56354 0
10265 1
23423 1
60427 0
21053 0
41205 2
54979 0
20749 0
45250 0
18092 1
17417 0
19207 0
36335 1
65062 0
47458 3
59197 0
14903 0
17091 0
23226 0
34903 0
26729 2
37212 0
40676 0
60514 1
18521 2
55080 0
4365 0
8738 1
4739 0
60230 0
25237 0
62481 0
61769 0
56157 4
36715 0
62327 2
5213 1
55530 0
36842 0
41134 1
17556 0
17895 1
45971 1
40695 0
50392 0
59415 0
55306 0
26933 1
9656 0
49440 2
10440 1
25924 0
51394 0
28257 0
61711 0
27328 1
64472 0
26316 0
28615 1
48068 0
311 0
53624 0
55277 0
38122 0
29551 0
50391 0
10493 0
42681 0
55265 1
31261 1
20975 3
40063 0
17952 1
49061 0
38423 0
29676 0
46891 0
15196 0
26312 4
30846 0
64821 1
42265 0
40128 1
64071 0
55015 0
37586 1
52898 0
31006 1
48111 0
61132 0
30864 1
51236 0
20930 3
18027 1
6393 0
42177 0
26319 5
56902 2
52348 1
51353 2
18191 0
17705 1
4384 0
61589 0
51435 0
22261 2
52366 2
11185 0
10348 1
55992 0
65016 2
15314 1
6700 0
62196 1
42009 0
51086 1
63274 0
53622 0
39608 0
14992 0
24384 0
54028 0
19303 0
13284 0
15670 0
19841 1
17708 1
25525 1
37908 0
4553 0
1095 0
3875 1
53113 0
63643 2
50891 0
5272 0
37348 0
6290 1
63076 0
11272 0
23537 0
20996 2
25023 1
26938 1
22419 1
48352 1
21222 0
62711 0
37227 0
11394 2
6024 0
41150 1
27354 0
672 1
28205 0
61976 0
6455 1
58328 0
12636 0
64291 2
7568 1
14440 0
50724 2
7473 0
56517 0
41452 0
60741 0
41659 0
34481 0
25628 0
55516 0
50214 0
7778 0
583 0
15212 0
37273 0
32415 0
22826 1
38103 1
62303 0
21027 0
2344 1
17503 0
52847 0
50397 0
38966 1
9192 0
64487 0
39478 0
27071 1
48404 0
37825 0
16818 2
37201 0
44001 0
64121 0
13458 0
37200 0
44917 2
44964 3
49918 2
2354 0
64500 0
62767 0
53595 0
44850 1
331 0
1052 0
59607 1
50925 1
39220 0
8006 0
37245 1
60289 0
12627 0
15119 0
48433 1
55313 0
64992 0
29003 0
1083 0
4952 0
28487 0
37847 1
36543 0
54971 0
60396 0
28298 0
60602 1
48453 0
50510 0
61078 0
51974 0
62446 0
61159 0
8120 0
11269 0
55598 1
48454 0
8753 0
22852 0
40629 0
37914 0
2157 1
12984 0
11567 1
55078 1
48999 2
47326 0
45395 0
50210 0
44485 0
11287 0
920 0
39036 1
13334 0
17937 1
61065 0
19896 0
57889 2
52097 1
12625 0
32439 0
37263 0
54249 0
61080 0
33523 1
53267 0
41031 0
22642 1
58426 1
20556 0
33096 0
20123 2
20850 0
61765 0
11626 3
16718 0
15171 0
60620 1
64451 0
28340 1
33401 0
15127 0
12814 0
50233 0
33833 0
3616 0
41671 1
24891 1
58372 0
45920 0
4904 1
49908 1
40251 1
61141 0
37361 0
11115 0
37372 0
10281 1
34923 1
55216 1
